,ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
211,399106.SZ,20191219,1713.0335,1710.0354,1716.4365,1705.0569,1709.4415,3.592,0.2101,347586101.0,357645053.4
212,399106.SZ,20191218,1709.4415,1707.7642,1718.6348,1704.713,1708.783,0.6585,0.0385,379783107.0,408794296.4
213,399106.SZ,20191217,1708.783,1687.0938,1715.0243,1685.7927,1686.4132,22.3698,1.3265,424807270.0,449507139.4
214,399106.SZ,20191216,1686.4132,1665.8603,1686.4132,1662.4918,1660.5538,25.8594,1.5573,352271899.0,384940279.3
215,399106.SZ,20191213,1660.5538,1648.3785,1661.936,1645.9479,1636.3338,24.22,1.4801,294009384.0,331554384.1
216,399106.SZ,20191212,1636.3338,1639.8816,1644.5494,1635.0094,1639.4972,-3.1634,-0.1929,255654561.0,282812899.9
217,399106.SZ,20191211,1639.4972,1645.6635,1648.3781,1635.2074,1646.818,-7.3208,-0.4445,269475437.0,290861073.7
218,399106.SZ,20191210,1646.818,1636.6596,1646.818,1632.2483,1640.5103,6.3077,0.3845,259022858.0,285979664.4
219,399106.SZ,20191209,1640.5103,1644.1561,1645.7585,1636.5544,1640.3267,0.1836,0.0112,254862722.0,286297284.7
220,399106.SZ,20191206,1640.3267,1628.0581,1640.3267,1625.6714,1626.9664,13.3603,0.8212,228380357.0,260325644.9
221,399106.SZ,20191205,1626.9664,1612.7539,1629.549,1611.5604,1608.517,18.4494,1.147,229525019.0,264063459.1
222,399106.SZ,20191204,1608.517,1599.2336,1611.2166,1597.4961,1605.329,3.188,0.1986,202086392.0,219796468.9
223,399106.SZ,20191203,1605.329,1591.6599,1605.329,1584.2277,1596.5985,8.7305,0.5468,193114391.0,211789702.0
224,399106.SZ,20191202,1596.5985,1595.8741,1603.0476,1592.6293,1593.1041,3.4944,0.2193,185451453.0,203141903.8
225,399106.SZ,20191129,1593.1041,1597.1093,1599.3921,1578.7463,1597.8479,-4.7438,-0.2969,184566861.0,201184337.6
226,399106.SZ,20191128,1597.8479,1601.6989,1607.578,1593.9696,1602.0035,-4.1556,-0.2594,182766704.0,195281534.5
227,399106.SZ,20191127,1602.0035,1601.4028,1609.2665,1593.7928,1605.6415,-3.638,-0.2266,202544270.0,218102364.3
228,399106.SZ,20191126,1605.6415,1604.3426,1609.6176,1596.3854,1600.4529,5.1886,0.3242,217307702.0,228129647.1
229,399106.SZ,20191125,1600.4529,1606.7422,1609.0972,1586.8829,1607.5146,-7.0617,-0.4393,225973156.0,245805866.8
230,399106.SZ,20191122,1607.5146,1634.0865,1646.4896,1598.9932,1631.2376,-23.723,-1.4543,250407622.0,290456655.1
231,399106.SZ,20191121,1631.2376,1628.7157,1637.7887,1624.5458,1635.158,-3.9204,-0.2398,202265375.0,221180440.5
232,399106.SZ,20191120,1635.158,1646.0588,1650.0753,1632.9644,1646.8006,-11.6426,-0.707,231112732.0,267401757.6
233,399106.SZ,20191119,1646.8006,1618.0964,1646.8006,1616.9284,1617.1893,29.6113,1.831,226001320.0,262555003.1
234,399106.SZ,20191118,1617.1893,1603.3246,1618.5402,1601.6769,1605.7021,11.4872,0.7154,191948681.0,219544957.0
235,399106.SZ,20191115,1605.7021,1622.8177,1626.8389,1605.7021,1624.1262,-18.4241,-1.1344,213505827.0,248495682.8
236,399106.SZ,20191114,1624.1262,1614.0728,1627.7871,1612.5134,1614.2953,9.8309,0.609,205461472.0,236226207.1
237,399106.SZ,20191113,1614.2953,1613.6832,1617.6357,1605.9622,1614.1875,0.1078,0.0067,183988235.0,212387993.1
238,399106.SZ,20191112,1614.1875,1611.1056,1615.7304,1594.761,1611.4445,2.743,0.1702,205975186.0,226458966.3
239,399106.SZ,20191111,1611.4445,1638.0975,1638.0975,1608.9696,1648.6789,-37.2344,-2.2584,231547111.0,256702534.5
240,399106.SZ,20191108,1648.6789,1661.1038,1666.1402,1647.9111,1651.7726,-3.0937,-0.1873,234124254.0,275554236.9
241,399106.SZ,20191107,1651.7726,1639.707,1654.2966,1637.6936,1641.2276,10.545,0.6425,216641725.0,243099966.4
242,399106.SZ,20191106,1641.2276,1656.223,1656.2618,1635.5992,1655.6049,-14.3773,-0.8684,232530713.0,268576983.9
243,399106.SZ,20191105,1655.6049,1648.7002,1661.0914,1640.9394,1646.7005,8.9044,0.5407,238629432.0,277803578.2
244,399106.SZ,20191104,1646.7005,1640.6282,1652.6685,1640.6282,1637.0028,9.6977,0.5924,239041485.0,280703308.4
245,399106.SZ,20191101,1637.0028,1612.3088,1638.2526,1609.3389,1616.1897,20.8131,1.2878,225897374.0,259246873.9
246,399106.SZ,20191031,1616.1897,1630.5854,1633.6507,1615.0049,1628.6163,-12.4266,-0.763,242663376.0,269309693.1
247,399106.SZ,20191030,1628.6163,1635.8078,1637.8851,1624.5679,1642.6821,-14.0658,-0.8563,271564715.0,285810800.1
248,399106.SZ,20191029,1642.6821,1659.466,1659.466,1642.6821,1658.2412,-15.5591,-0.9383,321608662.0,343687940.2
249,399106.SZ,20191028,1658.2412,1640.5923,1658.2412,1640.1162,1632.402,25.8392,1.5829,299013167.0,321498097.9
250,399106.SZ,20191025,1632.402,1616.8206,1633.7919,1608.9433,1616.333,16.069,0.9942,224961819.0,245550683.1
251,399106.SZ,20191024,1616.333,1617.376,1622.1203,1605.4901,1618.4004,-2.0674,-0.1277,207222324.0,218608084.4
252,399106.SZ,20191023,1618.4004,1631.0356,1631.9397,1614.8501,1631.2154,-12.815,-0.7856,215975821.0,228668699.0
253,399106.SZ,20191022,1631.2154,1617.649,1631.2154,1616.0304,1614.8724,16.343,1.012,207552391.0,226621129.8
254,399106.SZ,20191021,1614.8724,1616.0894,1616.1236,1602.8549,1616.7195,-1.8471,-0.1142,209913943.0,224397554.7
255,399106.SZ,20191018,1616.7195,1638.1541,1645.078,1613.4836,1635.9201,-19.2006,-1.1737,238042710.0,253797032.8
256,399106.SZ,20191017,1635.9201,1637.131,1640.4882,1631.0495,1635.6497,0.2704,0.0165,206596230.0,225158089.2
257,399106.SZ,20191016,1635.6497,1641.9247,1648.6861,1634.6939,1641.9482,-6.2985,-0.3836,233148157.0,256657323.7
258,399106.SZ,20191015,1641.9482,1654.872,1654.872,1639.3389,1660.3338,-18.3856,-1.1073,266349452.0,289616552.2
259,399106.SZ,20191014,1660.3338,1650.8707,1666.316,1647.9746,1636.9646,23.3692,1.4276,285360084.0,313869068.4
260,399106.SZ,20191011,1636.9646,1634.8583,1643.5105,1622.8321,1631.8399,5.1247,0.314,243533437.0,273787771.8
261,399106.SZ,20191010,1631.8399,1608.8249,1632.3103,1605.3352,1609.1045,22.7354,1.4129,222069973.0,263405563.3
262,399106.SZ,20191009,1609.1045,1594.0717,1609.1045,1584.2084,1598.6419,10.4626,0.6545,188625868.0,214854317.6
263,399106.SZ,20191008,1598.6419,1598.6679,1612.174,1596.4831,1595.2054,3.4365,0.2154,188610558.0,221061715.3
264,399106.SZ,20190930,1595.2054,1611.9934,1618.1464,1595.2054,1612.2576,-17.0522,-1.0577,184042919.0,209905450.2
265,399106.SZ,20190927,1612.2576,1597.4988,1616.8084,1597.4988,1597.7181,14.5395,0.91,214878504.0,244360499.0
266,399106.SZ,20190926,1597.7181,1642.4575,1644.2305,1597.7181,1638.7709,-41.0528,-2.5051,287353643.0,321756374.5
267,399106.SZ,20190925,1638.7709,1658.0049,1658.0049,1638.5254,1665.5594,-26.7885,-1.6084,283852938.0,321965929.0
268,399106.SZ,20190924,1665.5594,1660.4569,1678.9488,1657.6807,1660.0614,5.498,0.3312,284060679.0,341844124.6
269,399106.SZ,20190923,1660.0614,1670.1001,1670.1001,1647.7104,1675.3458,-15.2844,-0.9123,271171002.0,308891896.9
270,399106.SZ,20190920,1675.3458,1675.6273,1680.2466,1668.9239,1672.6285,2.7173,0.1625,281060354.0,328529928.9
271,399106.SZ,20190919,1672.6285,1659.919,1672.6285,1650.963,1655.607,17.0215,1.0281,265117133.0,298277246.7
272,399106.SZ,20190918,1655.607,1654.5552,1660.9062,1647.3186,1651.3543,4.2527,0.2575,255903225.0,287220170.4
273,399106.SZ,20190917,1651.3543,1681.0605,1681.0605,1645.2063,1685.0928,-33.7385,-2.0022,327388465.0,348199841.5
274,399106.SZ,20190916,1685.0928,1687.1249,1691.3939,1678.2361,1681.2296,3.8632,0.2298,317119173.0,343855657.6
275,399106.SZ,20190912,1681.2296,1675.8222,1684.0525,1667.3193,1671.537,9.6926,0.5799,288583120.0,312736694.4
276,399106.SZ,20190911,1671.537,1690.747,1692.985,1669.5421,1687.3137,-15.7767,-0.935,349035650.0,379390601.5
277,399106.SZ,20190910,1687.3137,1690.3355,1690.5116,1676.2836,1689.2082,-1.8945,-0.1122,381885526.0,420976755.1
278,399106.SZ,20190909,1689.2082,1671.4415,1689.2082,1663.7685,1657.4991,31.7091,1.9131,387165177.0,429809249.7
279,399106.SZ,20190906,1657.4991,1657.9053,1660.0076,1644.3315,1651.6294,5.8697,0.3554,331457385.0,375673634.7
280,399106.SZ,20190905,1651.6294,1644.7404,1670.1434,1644.688,1636.4039,15.2255,0.9304,430745654.0,457300482.6
281,399106.SZ,20190904,1636.4039,1622.3855,1636.4039,1619.3255,1625.5566,10.8473,0.6673,330543241.0,354614649.7
282,399106.SZ,20190903,1625.5566,1617.787,1625.5566,1611.8358,1614.9224,10.6342,0.6585,310115994.0,339338171.8
283,399106.SZ,20190902,1614.9224,1581.4985,1616.6865,1581.0085,1579.2512,35.6712,2.2587,301362492.0,327223339.8
284,399106.SZ,20190830,1579.2512,1599.2645,1603.1368,1570.7157,1591.0841,-11.8329,-0.7437,312542620.0,329958407.1
285,399106.SZ,20190829,1591.0841,1596.0603,1598.9657,1587.0623,1593.8223,-2.7382,-0.1718,272537265.0,281822722.4
286,399106.SZ,20190828,1593.8223,1596.5324,1598.9229,1587.0247,1595.8189,-1.9966,-0.1251,285827444.0,291830724.0
287,399106.SZ,20190827,1595.8189,1576.4429,1604.8326,1576.4429,1566.5719,29.247,1.8669,311957622.0,327274773.2
288,399106.SZ,20190826,1566.5719,1547.8346,1570.939,1545.9039,1578.6971,-12.1252,-0.7681,257433068.0,270062312.8
289,399106.SZ,20190823,1578.6971,1579.6938,1585.6355,1571.4126,1578.9125,-0.2154,-0.0136,262062843.0,277017191.1
290,399106.SZ,20190822,1578.9125,1576.5988,1579.1491,1567.0541,1572.6208,6.2917,0.4001,257246169.0,270500074.2
291,399106.SZ,20190821,1572.6208,1570.7179,1578.5123,1567.3949,1574.1158,-1.495,-0.095,249206921.0,271263755.3
292,399106.SZ,20190820,1574.1158,1574.9825,1584.0269,1569.8375,1571.9693,2.1465,0.1365,293736361.0,313938181.5
293,399106.SZ,20190819,1571.9693,1542.3217,1571.9693,1539.7695,1525.4795,46.4898,3.0476,303617839.0,334507175.6
294,399106.SZ,20190816,1525.4795,1516.6558,1536.9792,1515.0778,1517.0678,8.4117,0.5545,220697415.0,244112625.3
295,399106.SZ,20190815,1517.0678,1477.5465,1517.0678,1473.0891,1509.0019,8.0659,0.5345,212807484.0,220269510.3
296,399106.SZ,20190814,1509.0019,1518.0871,1523.2264,1507.3509,1498.6335,10.3684,0.6919,207501725.0,228412237.9
297,399106.SZ,20190813,1498.6335,1497.8314,1503.8535,1492.9696,1508.994,-10.3605,-0.6866,170587307.0,185691556.8
298,399106.SZ,20190812,1508.994,1482.891,1508.994,1479.7073,1479.8565,29.1375,1.9689,183867356.0,200207115.0
299,399106.SZ,20190809,1479.8565,1505.8125,1507.6769,1477.3625,1498.9519,-19.0954,-1.2739,195121488.0,209545421.2
300,399106.SZ,20190808,1498.9519,1491.4248,1501.7736,1490.3395,1483.9459,15.006,1.0112,176794343.0,189027177.4
301,399106.SZ,20190807,1483.9459,1499.4509,1502.3765,1483.9459,1490.3026,-6.3567,-0.4265,189083931.0,199858781.6
302,399106.SZ,20190806,1490.3026,1488.9082,1496.4527,1458.0567,1517.2664,-26.9638,-1.7771,274305593.0,268428437.9
303,399106.SZ,20190805,1517.2664,1534.2723,1546.2309,1517.2664,1539.8628,-22.5964,-1.4674,203852033.0,219269009.8
304,399106.SZ,20190802,1539.8628,1528.9657,1541.8185,1523.366,1563.0632,-23.2004,-1.4843,228554425.0,238579937.3
305,399106.SZ,20190801,1563.0632,1563.5295,1572.159,1555.6017,1571.2986,-8.2354,-0.5241,189132525.0,202878636.3
306,399106.SZ,20190731,1571.2986,1578.5456,1578.5456,1569.5452,1582.0656,-10.767,-0.6806,185301240.0,193003939.1
307,399106.SZ,20190730,1582.0656,1575.8777,1592.953,1575.8757,1574.9452,7.1204,0.4521,206900141.0,213376144.3
308,399106.SZ,20190729,1574.9452,1573.9131,1578.3432,1567.9152,1573.4537,1.4915,0.0948,186596814.0,196302606.5
309,399106.SZ,20190726,1573.4537,1568.079,1575.5332,1565.0405,1572.7982,0.6555,0.0417,185654473.0,193088832.4
310,399106.SZ,20190725,1572.7982,1562.8315,1573.3827,1560.0498,1562.9717,9.8265,0.6287,212853691.0,224169692.9
311,399106.SZ,20190724,1562.9717,1550.1605,1570.3551,1550.1605,1545.8749,17.0968,1.106,213978041.0,221447306.8
312,399106.SZ,20190723,1545.8749,1532.6726,1545.8749,1532.6726,1532.4298,13.4451,0.8774,168118777.0,175168280.6
313,399106.SZ,20190722,1532.4298,1562.5318,1563.4085,1527.5215,1560.2735,-27.8437,-1.7845,218545396.0,209835620.1
314,399106.SZ,20190719,1560.2735,1554.4132,1572.6893,1554.4132,1548.6432,11.6303,0.751,200474339.0,200890562.8
315,399106.SZ,20190718,1548.6432,1567.1448,1567.1448,1548.6146,1574.3532,-25.71,-1.6331,222426906.0,213971130.6
316,399106.SZ,20190717,1574.3532,1570.1498,1581.9669,1565.147,1571.8119,2.5413,0.1617,235067706.0,229356064.6
317,399106.SZ,20190716,1571.8119,1570.0797,1575.5565,1566.87,1572.3443,-0.5324,-0.0339,211312143.0,211676062.6
318,399106.SZ,20190715,1572.3443,1551.3071,1578.6976,1531.9829,1556.7705,15.5738,1.0004,241649216.0,245906273.6
319,399106.SZ,20190712,1556.7705,1550.2061,1560.2973,1542.3543,1548.9324,7.8381,0.506,186186263.0,187117227.4
320,399106.SZ,20190711,1548.9324,1558.8438,1569.7011,1542.6398,1550.8689,-1.9365,-0.1249,190345675.0,196286736.1
321,399106.SZ,20190710,1550.8689,1562.4523,1563.7887,1545.0773,1558.1118,-7.2429,-0.4649,187294334.0,190363787.0
322,399106.SZ,20190709,1558.1118,1553.5996,1561.4748,1543.9253,1554.7987,3.3131,0.2131,188090827.0,197522086.7
323,399106.SZ,20190708,1554.7987,1597.7055,1597.7341,1546.1763,1601.1995,-46.4008,-2.8979,260279958.0,262592136.2
324,399106.SZ,20190705,1601.1995,1592.4269,1604.8512,1587.0132,1591.2391,9.9604,0.626,198703077.0,211103875.7
325,399106.SZ,20190704,1591.2391,1602.1821,1606.4182,1583.6666,1600.015,-8.7759,-0.5485,232802183.0,236229218.6
326,399106.SZ,20190703,1600.015,1614.5469,1614.5783,1593.3711,1619.1241,-19.1091,-1.1802,260472592.0,269439434.6
327,399106.SZ,20190702,1619.1241,1615.3826,1621.7813,1610.2769,1616.5534,2.5707,0.159,306531371.0,309118809.6
328,399106.SZ,20190701,1616.5534,1594.8534,1616.5534,1587.9144,1562.4242,54.1292,3.4644,337747139.0,347575352.2
329,399106.SZ,20190628,1562.4242,1576.5787,1576.5787,1553.7471,1577.5565,-15.1323,-0.9592,243002500.0,231871700.3
330,399106.SZ,20190627,1577.5565,1565.1682,1583.5833,1565.1682,1560.509,17.0475,1.0924,258679864.0,267164097.4
331,399106.SZ,20190626,1560.509,1551.6428,1568.4631,1546.8591,1560.4565,0.0525,0.0034,223827834.0,219179435.5
332,399106.SZ,20190625,1560.4565,1574.1683,1574.1683,1541.9078,1576.0861,-15.6296,-0.9917,279970008.0,268990538.8
333,399106.SZ,20190624,1576.0861,1578.896,1581.7917,1568.6306,1577.4389,-1.3528,-0.0858,286084416.0,283809344.5
334,399106.SZ,20190621,1577.4389,1567.0713,1582.2754,1566.9336,1556.5964,20.8425,1.339,351673725.0,345121774.7
335,399106.SZ,20190620,1556.5964,1525.5035,1563.3227,1520.0456,1526.7661,29.8303,1.9538,317210774.0,314633338.0
336,399106.SZ,20190619,1526.7661,1542.4608,1548.719,1526.071,1504.5666,22.1995,1.4755,275307784.0,278447264.2
337,399106.SZ,20190618,1504.5666,1502.9073,1510.9651,1492.5855,1502.1222,2.4444,0.1627,193696117.0,184847472.3
338,399106.SZ,20190617,1502.1222,1504.2411,1513.6237,1496.8243,1505.0573,-2.9351,-0.195,205212912.0,192565662.4
339,399106.SZ,20190614,1505.0573,1534.2433,1539.0608,1503.798,1532.7876,-27.7303,-1.8091,273658053.0,254617550.2
340,399106.SZ,20190613,1532.7876,1527.153,1536.4857,1517.4032,1528.3969,4.3907,0.2873,268631473.0,258036177.9
341,399106.SZ,20190612,1528.3969,1534.8908,1542.3817,1525.2459,1538.23,-9.8331,-0.6392,295738673.0,290334344.1
342,399106.SZ,20190611,1538.23,1485.1119,1538.8131,1485.0804,1483.2337,54.9963,3.7079,316531070.0,310971761.3
343,399106.SZ,20190610,1483.2337,1468.3968,1489.2978,1462.2287,1463.7033,19.5304,1.3343,205315211.0,204223081.8
344,399106.SZ,20190606,1463.7033,1493.3885,1493.3885,1458.4709,1494.7732,-31.0699,-2.0786,230614565.0,221817162.5
345,399106.SZ,20190605,1494.7732,1507.0371,1511.2781,1491.7099,1494.154,0.6192,0.0414,224442496.0,232586092.1
346,399106.SZ,20190604,1494.154,1514.3696,1515.3513,1485.328,1515.8851,-21.7311,-1.4336,238852099.0,241319525.4
347,399106.SZ,20190603,1515.8851,1535.8892,1543.3516,1510.2873,1531.8572,-15.9721,-1.0427,273451165.0,271098733.8
348,399106.SZ,20190531,1531.8572,1532.2445,1546.4578,1525.8595,1532.0265,-0.1693,-0.0111,248794738.0,246188119.9
349,399106.SZ,20190530,1532.0265,1537.0502,1537.0542,1514.4447,1541.6595,-9.633,-0.6248,264232017.0,256436055.7
350,399106.SZ,20190529,1541.6595,1533.9199,1552.6546,1531.2447,1541.6492,0.0103,0.0007,248026463.0,243073765.0
351,399106.SZ,20190528,1541.6492,1534.4172,1552.0452,1529.5253,1533.5188,8.1304,0.5302,276643363.0,272273450.7
352,399106.SZ,20190527,1533.5188,1498.2955,1536.6285,1490.7117,1496.0286,37.4902,2.506,270875537.0,258901220.6
353,399106.SZ,20190524,1496.0286,1497.7978,1513.1807,1491.6572,1503.3737,-7.3451,-0.4886,228714097.0,218225146.4
354,399106.SZ,20190523,1503.3737,1534.7012,1534.7012,1499.5133,1540.8498,-37.4761,-2.4322,278961831.0,271749127.8
355,399106.SZ,20190522,1540.8498,1546.5854,1555.7903,1530.9552,1548.6808,-7.831,-0.5057,281965205.0,275630124.6
356,399106.SZ,20190521,1548.6808,1521.3758,1552.8727,1516.679,1521.7241,26.9567,1.7715,287502697.0,276693728.2
357,399106.SZ,20190520,1521.7241,1529.9297,1532.2746,1496.8598,1533.2197,-11.4956,-0.7498,274992473.0,263532427.8
358,399106.SZ,20190517,1533.2197,1585.7803,1586.6544,1526.7429,1584.8148,-51.5951,-3.2556,349171165.0,325842438.8
359,399106.SZ,20190516,1584.8148,1576.6876,1587.2387,1571.8694,1577.9171,6.8977,0.4371,310232475.0,296006784.3
360,399106.SZ,20190515,1577.9171,1555.3958,1580.824,1554.6534,1542.068,35.8491,2.3247,288895917.0,286522186.6
361,399106.SZ,20190514,1542.068,1533.3057,1557.2996,1532.5274,1551.7485,-9.6805,-0.6238,258630922.0,254317663.3
362,399106.SZ,20190513,1551.7485,1550.8123,1563.9711,1543.6496,1568.6208,-16.8723,-1.0756,268454269.0,263589639.9
363,399106.SZ,20190510,1568.6208,1528.0677,1568.6208,1499.5593,1510.7199,57.9009,3.8327,346735347.0,335996864.3
364,399106.SZ,20190509,1510.7199,1516.3217,1532.3402,1508.3506,1530.3076,-19.5877,-1.28,244927948.0,236562617.6
365,399106.SZ,20190508,1530.3076,1508.9589,1555.8214,1502.4827,1540.3087,-10.0011,-0.6493,289597255.0,269925651.2
366,399106.SZ,20190507,1540.3087,1524.791,1549.6438,1513.5263,1515.7964,24.5123,1.6171,296713598.0,292641091.6
367,399106.SZ,20190506,1515.7964,1576.7703,1579.6387,1506.3181,1636.5912,-120.7948,-7.3809,355213411.0,343574666.1
368,399106.SZ,20190430,1636.5912,1617.7261,1645.8974,1617.7261,1625.618,10.9732,0.675,263792927.0,271059349.1
369,399106.SZ,20190429,1625.618,1665.4985,1668.6997,1622.6479,1665.7972,-40.1792,-2.412,356616132.0,356782123.9
370,399106.SZ,20190426,1665.7972,1678.1718,1691.3797,1665.294,1688.2496,-22.4524,-1.3299,339762932.0,349231030.8
371,399106.SZ,20190425,1688.2496,1740.2624,1745.3327,1687.6532,1747.8769,-59.6273,-3.4114,430107686.0,424300791.1
372,399106.SZ,20190424,1747.8769,1733.0495,1747.8769,1713.0745,1728.859,19.0179,1.1,370744422.0,373852772.4
373,399106.SZ,20190423,1728.859,1748.8728,1751.8082,1724.9105,1751.9082,-23.0492,-1.3157,403741204.0,408140719.3
374,399106.SZ,20190422,1751.9082,1780.1835,1780.5469,1746.6974,1778.8149,-26.9067,-1.5126,437135586.0,445057504.4
375,399106.SZ,20190419,1778.8149,1760.0045,1778.8149,1747.2369,1762.2983,16.5166,0.9372,409455000.0,405256793.7
376,399106.SZ,20190418,1762.2983,1771.8947,1776.6317,1759.4542,1772.7065,-10.4082,-0.5871,422880573.0,429914284.1
377,399106.SZ,20190417,1772.7065,1760.3141,1782.4752,1758.1064,1760.0231,12.6834,0.7206,453500765.0,475592709.3
378,399106.SZ,20190416,1760.0231,1713.8963,1760.0231,1701.5179,1723.9088,36.1143,2.0949,411812459.0,430879141.5
379,399106.SZ,20190415,1723.9088,1762.2977,1772.1558,1723.3754,1738.5247,-14.6159,-0.8407,403544068.0,420112440.5
380,399106.SZ,20190412,1738.5247,1737.5271,1747.0424,1724.8226,1740.3683,-1.8436,-0.1059,370906208.0,368249190.8
381,399106.SZ,20190411,1740.3683,1777.8152,1781.8575,1738.9373,1779.2806,-38.9123,-2.187,444252114.0,456637571.6
382,399106.SZ,20190410,1779.2806,1774.0214,1794.7707,1761.9343,1783.0101,-3.7295,-0.2092,474638394.0,503290912.2
383,399106.SZ,20190409,1783.0101,1769.3368,1783.6477,1759.3838,1770.2,12.8101,0.7237,440133411.0,459924528.4
384,399106.SZ,20190408,1770.2,1793.9122,1799.0959,1747.329,1780.0158,-9.8158,-0.5514,544942099.0,560604756.9
385,399106.SZ,20190404,1780.0158,1777.2329,1786.1941,1762.6394,1772.092,7.9238,0.4471,514128386.0,529780759.1
386,399106.SZ,20190403,1772.092,1748.613,1773.068,1742.4074,1757.6045,14.4875,0.8243,491116591.0,490776845.0
387,399106.SZ,20190402,1757.6045,1763.7143,1771.6291,1750.7934,1755.665,1.9395,0.1105,557057587.0,575814255.7
388,399106.SZ,20190401,1755.665,1707.0476,1756.1072,1707.0476,1695.1382,60.5268,3.5706,539634778.0,563895925.5
389,399106.SZ,20190329,1695.1382,1640.0046,1695.1382,1635.7985,1639.7225,55.4157,3.3796,435504934.0,449584909.9
390,399106.SZ,20190328,1639.7225,1649.4808,1668.3854,1638.5032,1654.6902,-14.9677,-0.9046,365302249.0,374108875.8
391,399106.SZ,20190327,1654.6902,1650.5064,1655.0176,1623.6852,1639.9441,14.7461,0.8992,376919235.0,369665308.4
392,399106.SZ,20190326,1639.9441,1683.749,1689.13,1635.8536,1676.4257,-36.4816,-2.1762,448860524.0,426899560.2
393,399106.SZ,20190325,1676.4257,1671.6235,1700.4007,1666.3909,1700.9438,-24.5181,-1.4414,460806698.0,444008902.6
394,399106.SZ,20190322,1700.9438,1696.9124,1702.4901,1668.2447,1697.4921,3.4517,0.2033,467872483.0,445257792.8
395,399106.SZ,20190321,1697.4921,1685.7631,1708.9882,1680.5226,1684.5709,12.9212,0.767,515936101.0,482004759.3
396,399106.SZ,20190320,1684.5709,1686.2673,1689.5808,1655.2844,1688.7577,-4.1868,-0.2479,451219889.0,430605294.9
397,399106.SZ,20190319,1688.7577,1686.4543,1698.1126,1676.84,1685.7924,2.9653,0.1759,431739482.0,422403027.3
398,399106.SZ,20190318,1685.7924,1646.9415,1685.7924,1632.7542,1641.3719,44.4205,2.7063,439815282.0,434179889.0
399,399106.SZ,20190315,1641.3719,1628.0152,1655.7947,1623.156,1618.2622,23.1097,1.4281,422441792.0,405946006.0
400,399106.SZ,20190314,1618.2622,1643.3507,1658.009,1601.9381,1656.5433,-38.2811,-2.3109,482171917.0,456280678.4
401,399106.SZ,20190313,1656.5433,1696.1451,1696.1451,1646.1253,1695.8067,-39.2634,-2.3153,615964538.0,599981087.4
402,399106.SZ,20190312,1695.8067,1681.0216,1710.3897,1668.6813,1667.8176,27.9891,1.6782,663592429.0,650014133.4
